MANDT,KUNNR,BANKS,BANKL,BANKN,BKONT,BVTYP,XEZER,BANKA,SWIFT,IBAN
100,0000001878,IN,95951116,6480583824,,,,Hering Franke GmbH & Co. KGaA,YQLIGB34BE5,GB43UOQQ55534485798932
100,0000000743,DE,59601587,5082139760,,,,Pimenta - EI,MQEZDEVJK0S,GB52FLAD25950561453825
100,0000001251,IN,81324279,0239947132,,,,小川ガス合同会社   ,RGMZGB9A,GB76RDCZ92380070564452
100,0000000425,FR,57382390,4962477630,,,,Lebrun et Fils,ERDWGB6U,DE22980758989201681098
100,0000001236,US,19791081,6064723507,,,,佐々木電気合同会社,BCWUGBO8UU5,DE07281457262411236604
100,0000000435,SE,24704989,9853323712,,,,Sousa,TFCGGBRT,GB93LRAN66727973150337
100,0000001450,AT,13463632,0661310899,,,,清水銀行株式会社,CWMOGB29,GB58JNLV25215134944903
100,0000000376,IN,24770621,0411237229,,,,Reynolds-Stanley   ,NQBTDEGC,GB43PKSH33351105436087
100,0000000052,NL,42029526,3491884231,,,,Abreu Martins S.A.,UMLXGB2M3UI,GB89UFFB74874106260628
100,0000000454,FR,76966009,6717875601,,,,Chauvet,UAUBGBJL,GB75JZOC57904921813976
100,0000000965,SE,98160975,3817785993,,,,Wesack,QHETDEAL,DE53615348709209387560
100,0000001837,AU,25717887,2350707750,,,,Ollivier   ,LTSODE6Y,DE53523813458456677708
100,0000000916,GB,51993770,5089457092,,,,Durand Martin S.A.S.,RJFVGBRW,GB86NUKT82178024230431
100,0000001452,FR,44479317,0489529094,,,,"Glover, Whitehead and Day   ",OMQZFR2S,GB44DVRO85825225347159
100,0000001131,BE,62499323,5080509743,,,,Bernard,ZDVSGB1W,GB67CMPK17231564071301
100,0000000896,PL,97817637,9476325632,,,,Moulin,AFFEFRZ6,FR6828840637825986611037111
100,0000001563,KR,18777183,5322521340,,,,Rodrigues da Costa S.A.,SWYKFR1YTHP,DE66377271693970524570
100,0000000601,NL,42299073,4756623359,,,,"Tyler, Hale and Gibson",SWVYGBK9,DE89468619653242781212
100,0000000008,MX,30070392,1664163159,,,,Valette SA,CBZTFR0XMMJ,FR1617069404786621631978148
100,0000001867,BR,34581334,0973595653,,,,Owen Group,NDPNDEXJRAB,GB25KSAW49785686627078
100,0000000490,CH,13747837,3094271955,,,,Caldwell-Wyatt,NVCAGB77E12,DE05632954507413655151
100,0000000524,US,28470956,6717833163,,,,"Anderson, Keller and Stewart",NATPDEKVPH3,GB94ZNEC37343641059192
100,0000001420,CH,52477212,2517620469,,,,Paul,QJOZGBAEJTM,GB68HJLY02890917081214
100,0000000628,IT,38302643,3157435847,,,,有限会社山口通信   ,XILYGB7V,GB64SSPT28064541841516
100,0000000973,CN,00174139,6148500414,,,,Potier S.A.S.,GKWXGBLU3F2,GB32OBRO28817188206488
100,0000000462,CN,05468046,4551644219,,,,渡辺通信株式会社,CVFQGB7JP38,GB09GAXY85997993100890
100,0000001679,SE,29495989,5899639312,,,,Riou   ,ZUGMGBVODVN,GB03NWMX12510796172321
100,0000001983,SE,32784410,1317897258,,,,高橋建設株式会社,GRYYGBC1,GB78ALUR26831709668535
100,0000000992,BR,50070110,2499583795,,,,Araújo,JFGWDERUVHN,DE30078397517055973372
100,0000000641,CH,52737491,1959235973,,,,Larson Group,AWWPGBKW,GB96QTBI71684052101914
100,0000001457,KR,92715788,2824493372,,,,Siqueira S/A,UIWIFRJJLAF,FR3536733160419369169044382
100,0000000406,AU,49343963,3636851320,,,,"Reed, Stark and Jones",ADZOGBY0WU5,GB29UWWD69745001537136
100,0000001405,CN,25215184,0500151603,,,,"Warner, Johnson and Davison",NRMXGBVAA6C,GB61GQVO11233700043845
100,0000001138,ES,97873380,7549598923,,,,Torres LLC,HXTMGBQVMAN,FR0995061757123471851504784
100,0000001129,ES,01599144,9759243988,,,,Bauer Börner KG   ,PMNHGBAO,GB87GWMV77171558679858
100,0000001248,JP,38212945,2621855284,,,,Segebahn Kostolzin GbR,XJINGBYN,DE28528030708214242727
100,0000001531,CA,64631690,1697935997,,,,Ramos Aragão e Filhos,CJWYGBR4KOM,GB44HXMF58980879220168
100,0000001655,BE,03501903,4899384882,,,,Rivera-Oneal,TBKIGB0N7R6,DE77619274214617082667
100,0000000339,CA,45565932,4977105534,,,,"Anderson, Walton and Fuller",QIZJFRHAFXD,DE56203560663806695656
100,0000000815,DE,17509576,8584997718,,,,"Fisher, Payne and Cook",LVWBGBMZTRH,GB68SGUT76110618131163
100,0000000002,IN,75106047,9495940594,,,,Moreira Caldeira Ltda.,RMEOFRQL,DE93341923812138597755
100,0000000582,BR,70815933,2869532320,,,,"Kay, Smith and Hill",AKICGBXN17S,GB61JPJX47171278567262
100,0000001968,US,79103888,1719899170,,,,Cohen,OVUCGBXB4B7,GB18QJSE39596754574295
100,0000001524,IN,34967947,4627746523,,,,"Baxter, Williams and White",VFRKDEN4,DE90208926381506025198
100,0000001448,AU,37253718,5342412138,,,,Ruiz,NBJVFRB7N3K,FR7623995297946110303952895
100,0000000562,KR,15771541,1132509226,,,,村上電気有限会社,AIYBFRFJ,DE49859792719451864976
100,0000001944,JP,43344314,5259490105,,,,Oderwald AG & Co. KG,PVQCGBK0,FR4344537081398509821537633
100,0000001945,US,87200852,7062366030,,,,森水産合同会社,ISREGB6N,GB29MDKS62759865410855
100,0000000768,NL,58478215,0725593279,,,,Morales-Maynard,QKBUGBBEM9Y,GB68OOXQ69851273367484
100,0000001826,CA,86159973,1382934171,,,,Walker-Lewis   ,MUWEGBZN,GB90JJRU08922196324892
100,0000001652,KR,37902551,2663909126,,,,Albuquerque - ME,BHWWDEBGC2X,GB09QNON32434208609895
100,0000001731,MX,42530768,9143419851,,,,Matthews-Crane,GLKIFRZ5,GB79NOZR11046748293932
100,0000000504,DE,51738148,6981742579,,,,"Brown, Dale and Wright",HGEHDEBS,GB02FGLT91813060449707
100,0000000865,IN,46321712,1195019257,,,,Junken e.G.,NAEIGBBH4IW,DE10419103173424858420
100,0000000546,PL,25110061,2736854845,,,,"Martin, O'Brien and Bennett",LWPDDEH3GKE,FR5601561941238765980647601
100,0000000066,KR,17148223,6136344216,,,,"Watson, Whitehouse and Francis",VSAMFROI619,GB35ZYIP25985510496062
100,0000000021,SE,98485382,8352362060,,,,"Knight, Lynch and Wolfe",GRRKFRO8,GB63ARES49002608717888
100,0000000131,AU,36409144,2222976647,,,,佐藤建設有限会社   ,TTOFDE6KOSB,GB42ATYC11549863815751
200,0000001799,FR,68456861,2297934970,,,,Dupont   ,OIXPGB56,FR9682132361662745407466466
100,0000000098,AU,92603647,5139547667,,,,Rust OHG mbH   ,EEXEGBJA,GB26XJQD70966696213023
100,0000000133,CA,57193174,9985249780,,,,株式会社阿部印刷,OYCAFRWID89,GB65NMDH96912714147371
100,0000000181,AU,96779024,7904356788,,,,Schmitt-Reed,MABHGB3R3Y5,DE17817780163472663182
100,0000000696,JP,79552060,6990913043,,,,Price-Wilson,LLBXGB1QOXU,FR2308425098051047114700798
100,0000000804,SE,54489738,5079029297,,,,合同会社岡田電気,FLZJFRO3,GB55XCCR53390627825113
100,0000000238,MX,99583485,7660229250,,,,Meyer Bertin S.A.S.   ,NXXQGBHR,GB26UJOC70157229362174
100,0000000220,CH,85802904,0536262531,,,,Bachmann,DLXKDEUU,GB30UUQE68399731300605
100,0000000027,PL,46409772,0758082933,,,,小林建設合同会社,RNOFGBPSEYN,DE54572737348339907635
100,0000000947,BR,90327580,6580475995,,,,Hill-Scott,NSNKFRNM,GB28IJQL90324199413193
100,0000001279,PL,67766753,5825685097,,,,Gonçalves,LBUBGBN4LQA,GB47HSNR74427209187762
100,0000001674,PL,57216512,1375495514,,,,合同会社松本ガス   ,PBFLGBM4,FR5839041893463805638938041
100,0000001518,IN,88442130,2130408288,,,,Moreira,LSHMDE9Q,GB33MGJU33774105340655
100,0000000131,US,03585335,8568509695,,,,Delannoy Lefort et Fils   ,VFYSGBCM4NJ,DE28984295559607304971
100,0000000190,CN,78041339,0780937266,,,,"Smith, Deleon and Fernandez",CNDADEGC,FR3559991222687444796958458
100,0000001186,PL,91079961,3546768455,,,,Kühnert Radisch GmbH,OVZZFRH0,GB65FBAJ56725448780504
100,0000000541,AU,07777435,4032696800,,,,Thomson-Kaur   ,AXPKGBM0,GB55UPVM45279048554009
100,0000000770,MX,28217697,5591935127,,,,Cox-Coleman,IJUEFRR2,GB58DEZP31038137055046
100,0000001256,ES,40538222,3929159095,,,,Saunders-Garcia,VMKYGBW4838,GB55FHNS10942126749503
100,0000001149,NL,84034639,6388335097,,,,Girschner   ,IKHTGB1HJ0U,GB36RUFT35851524856044
100,0000001999,MX,22742851,8683090518,,,,Castro Lopes Ltda.,FAVAFRGE,FR5492624674384312457824305
100,0000001003,KR,43609948,8254599928,,,,Pereira,YGOIGBSS,GB04VPET15971513161860
100,0000001614,BR,97802725,8960724659,,,,Cole PLC,QXGTGBJEQQ3,DE86159390889473951440
100,0000001991,CH,02912961,2950673323,,,,Barbe Gosselin SARL,GSDAGBUFFHS,GB37SSAD47402694310876
100,0000000096,KR,52087933,1767952236,,,,Ehlert GmbH,INOYGBINZXB,GB16XTTL90779299195867
100,0000000275,CH,81572103,9687352340,,,,Machado,IZIHGB2ILTL,GB65RLGB34870070757909
100,0000000384,GB,36976114,3554644061,,,,Kreusel GbR   ,ONWCGBED,GB67VEJX70451393110968
100,0000000686,US,35745287,0711551014,,,,Nguyen Group,ISRBGBVO,DE35535032528557321689
100,0000000805,DE,99563018,4069794752,,,,Plath GmbH,PYZXGBNW,GB46CIZB96858327988103
100,0000001987,AT,83898905,6399144878,,,,Chamberlain Inc,LDOEGBW0,GB08UXGM45709246625511
100,0000001403,CH,22430504,8893795204,,,,Duarte,DECFGBZ0,GB92ZFAT82144786206552
100,0000001168,GB,73182057,9492602962,,,,Wiek GmbH,YYNAGBQYFQ0,GB27ZELY18500729806525
100,0000001133,GB,95280569,3724143883,,,,"Robinson, Brown and Morris",XFZDFRI9EPO,FR5073975445098408490130998
100,0000001404,CN,75199257,2802427240,,,,Webb-Thornton,ZMEWFR0E,GB61IEWX38191197546476
100,0000001262,CA,90389019,7330321797,,,,Novais   ,GUMSGBUQ98E,GB82NKDG99752333656021
100,0000000179,PL,34756507,7771235658,,,,Mude KG,SYXYDEDN,GB25IBTR68081603409872
100,0000001920,IN,65727682,2119065375,,,,Barry LLC,WQPFGBE5,FR4537299588175066273103193
100,0000001312,IT,94227326,5159680200,,,,Hethur Hölzenbecher AG & Co. OHG,KHXOGBVBU5X,GB86KILY98322031883845
100,0000000780,MX,56382680,6621047301,,,,Tschentscher GbR   ,SBVEGBKDXVJ,GB24GQYL80646395078489
100,0000001495,IN,16686525,8522451390,,,,Ritter GmbH,TOOADEF3,FR8154714195555329142232720
100,0000000203,SE,17423204,1321573565,,,,Chartier Gomez S.A.,UXBGFR4KFZS,DE90688220961853338542
100,0000001014,DE,62700158,7036646456,,,,Lima - EI,KVRVGBIM,GB45DHJT25785865669378
100,0000001598,CH,70882428,9892151056,,,,Cardenas-Silva   ,GQZBGBWVC5V,GB67SNNE39098456607899
100,0000001731,KR,82820407,9210230782,,,,Maillet,WSNSGBIMUCV,GB55WUIT01001746508829
100,0000001581,BR,04120859,6521663357,,,,斎藤水産有限会社,RVCMGBLO,DE64510488235593980886
100,0000000765,NL,78281505,4481057891,,,,Renard,SDYKDE89,GB71TYUS81218182276144
100,0000001243,BR,48101456,0536886103,,,,Smith-Turner,TENPDEIE,GB81KNCI69653922860638
100,0000000136,AT,72915743,7223345706,,,,Lebreton,SOZKDED5,GB27QDIY57267471699048
100,0000001420,SE,63300521,9779093704,,,,Carpentier   ,OYPZGBWR,FR4532633105763831755119474
100,0000001088,CA,51394843,8951937160,,,,"Brown, Wood and Ball",NOFKFR7ZVOO,DE47685430360608735561
100,0000001030,FR,97603011,0936198462,,,,株式会社中村食品,BXRPFRIP,GB77MWQI60606433947284
100,0000001570,CN,84443746,6853869747,,,,Marques Cirino - ME,MDJDGB1OWA2,FR8792292057751282145173524
100,0000000957,GB,93875008,0826909202,,,,"Brown, Frost and Green",IOLDDEDBINM,FR3466498995816955165382207
100,0000001919,CN,50954637,7242789343,,,,Aragão,MDRTGBHSHE0,DE56343812343448782177
100,0000001596,KR,99675983,6066352366,,,,Stevens-Russell,DIMZDEV9,GB82ZTVC76089750641817
100,0000001556,NL,32315655,5297530001,,,,Torres   ,KFDVFRTD,GB74RCKE11549813907963
100,0000001125,CH,10432049,6505560874,,,,Peixoto,ZPEMDE68,DE56586727381637002021
100,0000001715,JP,93484475,5204495135,,,,山本食品株式会社,RZRAFR7GYQ3,GB81TZWM57980843964021
100,0000000372,DE,98650580,3946366943,,,,Perrin Durand S.A.R.L.,UWUPDEH2,GB66THGW55922008071897
100,0000000698,AT,09185225,2251231603,,,,Cox-Cole,HDHNGB7WK82,GB55EMFN84717100576258
100,0000001130,SE,10977594,6603296808,,,,Novais Cavalcanti - ME,ZRQRGBWKF9O,GB36QWCD36818905107454
200,0000001728,BR,27951772,7429375500,,,,Delmas S.A.S.,QXXEFR8C,GB12HPDB78089543771006
100,0000000608,AT,76088612,4268134907,,,,中村建設合同会社,ENHIGB44,FR3968625714913312656974059
100,0000000463,AU,66796499,2436938179,,,,Mercier et Fils,ZMAAGBKLR5T,GB53WQTR70447632756658
100,0000001191,MX,13793368,4605247973,,,,Evans-Barber,QTTFGBSN9GS,GB05UAGO60251452310749
100,0000000591,IN,67234169,5390211420,,,,"Faulkner, Richmond and Blackwell   ",GWWVGBZ4SG7,GB03MJBM16752303687106
100,0000000269,BE,72756187,4213885657,,,,Pastor da Mota S.A.,ESQKGB77,GB28WERN37254068696689
100,0000001147,PL,02614573,8958835315,,,,"Brown, Meyers and Lawson",XKAYGBUNFXN,GB02HARM34066608423000
100,0000001861,CA,05815196,0781291689,,,,Girard S.A.,YLQWFR6A,GB24HOPP01240499300981
100,0000000599,BR,04603498,9559053815,,,,Guilbert,TUBLGBF35NL,GB58AMRJ79014791919310
100,0000000379,KR,57908419,0874982940,,,,Ehlert,VSTIGBA7,FR4692651256517715950412597
100,0000000171,BR,56363327,6827761936,,,,Lemaître et Fils,ZMNXDETMUD0,FR5880596941395931802741828
100,0000001576,ES,38225318,9165494389,,,,Aragão,CGRWFRW6,DE63412578395723094887
100,0000001320,CH,50543820,2630527598,,,,das Neves,VHKDDEZANN7,DE41553807397162450012
100,0000000561,CN,99667212,9750635450,,,,Girard,AXZJFRAC,DE79593190566463630375
100,0000000719,AT,49809480,2282056178,,,,"Thomas, Brennan and Macdonald",WOCNGBR834A,GB41JQUG31944420194862
100,0000001596,AT,61820781,1110995540,,,,da Mata,ORPVGBEE,DE63803348953385248987
100,0000001392,CA,59434783,5147805438,,,,"Wilson, Harris and Berg",TIDGGBYLKV4,FR4462435596148107128318674
100,0000000956,JP,70105469,0510005858,,,,Colin Grondin S.A.,GSDKDEF8DM5,GB16JIZJ47277911759113
100,0000001163,CA,24185296,2032025541,,,,Moreira Ltda.,ARYFGBD2,GB67TKFU83558070668805
100,0000001120,DE,67396303,9979740174,,,,Ramos,WNNLGBTS,FR1032765729173946444357442
100,0000001835,AT,25414939,6824325782,,,,Coulon S.A.,MQDFGBJIIJS,DE64812471676796633779
100,0000000033,SE,52454574,9064526840,,,,Lamb PLC,DXQPFRUMW53,GB58JIPD80486589996107
100,0000001667,CN,80929952,3509439459,,,,加藤水産合同会社,ZMSHGBV6,GB90PVFU48735140398676
100,0000000296,GB,26716766,8433656456,,,,Terry-Williams   ,IFIEGB3F3DU,GB77VPKK37391771472908
100,0000001206,US,83121845,3519961532,,,,Howe-Pritchard,KFAFDE9Z,FR1523014399796382532480246
100,0000001473,KR,50474429,0544332250,,,,中村電気株式会社,JEGAFRG9,GB14UATK93243683340111
100,0000000186,NL,35902908,1290069718,,,,Duhamel Lecomte SA,SBWHGB4V,GB80TJAP82409262951825
100,0000001905,IN,26832071,8193561231,,,,中村ガス株式会社   ,EVAPFRS90M3,GB60PBCO16897239523056
100,0000000104,IT,43155401,9866088608,,,,Freitas Sá - ME,WJGBFRL9,FR1655697814331452374370144
100,0000001884,CA,36297153,4534297940,,,,有限会社小林通信,VZYJFRP5,GB86ARIG31602604548508
100,0000001176,KR,20178179,5417993691,,,,株式会社加藤保険,IVTJGBC0,GB76MOXB40620950064135
100,0000001412,KR,43359764,7496462707,,,,Moore Ltd,FETQFR7REB2,GB33YMTO24872300122634
100,0000000815,IN,61364292,7948171674,,,,Gude Gumprich KG,QOJDGB4X,GB02OUUH02996929384235
100,0000000323,CN,64544192,0031343084,,,,Bertrand,VLKQFRGNX5Q,FR3037990894184597003046274
100,0000001333,NL,51024529,8896588232,,,,株式会社三浦建設,PEXJGB95,GB30VLXX08754054427732
100,0000000838,FR,63384321,2856541119,,,,Juncken Rädel AG,ABYTGBZAZGH,DE48016644205467669159
100,0000001718,MX,31642272,6189933986,,,,岡田印刷有限会社,JFHUGB70,FR0810067326974562670284317
100,0000000739,AT,64368922,0496950453,,,,Brown Ltd,WYQEGBJ4ERS,GB06PNEE46170859941415
100,0000001134,CA,09830112,2725033213,,,,Schüler Drubin AG & Co. KGaA,PJJNGBKU,DE02242482504524879118
100,0000001138,AU,80045297,7985859236,,,,Mays-Guerra,CTBDFRI833T,GB47UUHN88413119647653
100,0000000385,IN,58477649,6085756684,,,,Tlustek Weinhage GbR,DZCLDEF4,GB11VIEW74890631243497
100,0000001023,ES,84731130,2918482359,,,,"Fletcher, Johnson and Matthews",EEWNFROFUHH,GB32LNDJ69061526132545
100,0000001204,FR,81877748,5030179438,,,,Gay,GNTTFRF4,GB11BEEE94534646237372
100,0000001936,PL,32851482,5080940700,,,,佐藤ガス株式会社,XXKDGBCC,GB43CLKS88002790418557
100,0000000237,MX,56085684,9387497087,,,,Kranz KG   ,OFQGDEN8HTI,GB36XQIA37840369465191
100,0000000289,ES,52063562,0946310168,,,,株式会社鈴木建設,LKZKFRFG58F,GB21NTHP89726563714302
100,0000001890,IT,32279042,2971839018,,,,Cunha S.A.   ,VJAMGBMJZY5,GB93XSQO06214916423672
100,0000001988,FR,41565050,7762009470,,,,有限会社福田建設,ZYQPGBLZCTP,GB86FQYE92075207767903
100,0000000735,NL,24441589,2756095599,,,,"Begum, Waters and Singh",HLCBDEZA9G8,DE53202829399789665647
200,0000001347,SE,81002681,5835696924,,,,"Baker, Chambers and Beasley",XGKLDENR,GB30EPYE03102195821138
100,0000000313,DE,75098454,1415593882,,,,Barros,CUBXGBKI,GB09CMFP49759696988932
100,0000001624,AT,12696111,9780015327,,,,Silva Melo e Filhos,CCXSGB2D,GB19ILVT12013181106527
100,0000001942,CA,41088177,2499309320,,,,Guillon et Fils,ISWIDERPA5D,GB93TONR25049716436735
100,0000001610,AT,73655524,8580121981,,,,Barbosa Borges - ME,VMSJDE9P,GB34RPTC67927447217357
100,0000001255,IN,48422879,5194058313,,,,Young-Howard,KIGQFR58BOY,GB17UQIS57695553042392
100,0000001975,PL,10093668,4250827895,,,,"Gutierrez, Potter and Hernandez",PMDFDEFU,GB42OXMU08450341190603
100,0000000002,IT,37762170,9833611869,,,,Bruder AG,ELPTGB1Y,GB14WZBF86359956217770
100,0000001999,IT,10531535,9582051618,,,,Leconte,DIRWDEUASOI,FR3506111674604407458827453
100,0000000554,BE,15720832,1060057590,,,,合同会社斉藤印刷,KFGDGBV1,DE77598220264469181631
100,0000001608,US,07787960,1521756280,,,,青木電気株式会社,SCBGGB0PBG1,GB16VPTG02207568219136
100,0000000724,US,91967420,3518748639,,,,"Sellers, Barker and Ellis",RLWJGBDKZ6P,FR9014135557781270198182597
100,0000001202,BR,09181926,5675848216,,,,da Mota,EFGMFR5695U,DE42885114007807893804
100,0000001400,GB,34426347,9003734172,,,,Carter and Sons   ,ZPSTGB7H,GB74LYFD59919635520369
100,0000001279,GB,55971664,9224049067,,,,Marshall Inc,HHGIDE0I,DE89936747990064385775
100,0000001225,CN,00292214,2745602689,,,,池田情報株式会社,USCHFR6K,GB18MGJH77818208083228
100,0000000913,GB,36561788,2963505884,,,,Roberts and Sons,UGTVFR90U1H,FR7936424731416919815517102
100,0000001610,FR,90756988,1074819751,,,,"Gilbert, Barr and Vargas",HGDMFRB64IE,FR8237042683880313708002876
100,0000001195,AU,16862332,9617872041,,,,Pinto,IBDRGB4VDFH,FR9434672220677789863086078
100,0000001902,GB,59117742,3814328723,,,,合同会社山口食品,IFKXGBW5,GB33TZHY26655284158575
100,0000000429,SE,12730193,3197922700,,,,Köster Biggen GmbH & Co. KGaA,GJXLGBZT714,GB49JKPV12484190212814
100,0000001822,CH,51335129,0551235638,,,,株式会社石川通信,SWKIGBFX,FR9018699097093035811454701
100,0000000112,BR,79648883,9141626653,,,,株式会社小林農林,MNIPGBFT,FR8137619338068640965473154
100,0000000618,BE,00640767,2775830368,,,,Farias da Rocha Ltda.,VXKQGB1VFJ1,GB92VWLW83846623795200
100,0000001839,AT,95593631,4651732680,,,,da Paz Borges e Filhos,WOCHGBT7,GB62QAVA60845446777315
100,0000001101,ES,94200150,9484161031,,,,Williams-Vaughn,DJXAGBMLGFK,GB60YXOL64269433684405
100,0000001630,DE,79922379,4957893351,,,,Pascal Clément SARL   ,HRHXGB4CFN6,GB51HNIK18919662468983
100,0000000325,US,21743108,2766762660,,,,Salz Zirme KGaA,EMFPDE6CTR6,DE67325670240069046248
100,0000001629,PL,34076713,7419849080,,,,Newton-Kay   ,MOMLDEKI,GB27CVID33070633846859
100,0000001045,NL,69404524,9060447000,,,,Pearson-Bennett,PNGXGBI3AIL,DE90634313793719263493
100,0000001764,AT,13139632,1195271934,,,,株式会社池田鉱業,VGUHGBT7RAR,DE74338552216832606280
100,0000000447,NL,82331042,6325070161,,,,Silveira - ME   ,UZMCGBS0,GB81NOJA48909126206216
100,0000001238,IN,25139400,7103773354,,,,合同会社井上ガス,OARHDEAW,GB83NHOL76312472696683
100,0000001243,IN,13192459,7062099459,,,,"Rowland, Bell and Gutierrez",NRNWGB672LZ,GB03HBEX48808727084836
100,0000000146,BE,60320960,5845592167,,,,Giraud Blanchard S.A.S.,QOFNGBIRUPV,GB48GGKN91480839494959
100,0000000525,NL,03914641,3869103486,,,,Morris PLC,BMETDEJ89X2,GB03BDXC38978231365131
100,0000000674,AT,49254249,4422849727,,,,Lopes,EFEEDE7S,GB84UDQP71463881059932
100,0000001661,PL,39352301,7581356134,,,,Adam,CBSEFRS1QN6,GB66GTJI84028734480736
100,0000001687,AT,03555195,2070546503,,,,Lemonnier SARL,IIKLFRK5,FR8094511542768444347525201
100,0000001968,PL,35918126,7373290251,,,,有限会社渡辺ガス,QQPUGBW8SR1,GB89YVTN60682179632914
100,0000000538,AT,21479287,6710603708,,,,Garcia SA,JSFPGBWRNGH,GB11EFTJ61675883051920
100,0000000054,SE,00500245,7994911421,,,,Schmiedt e.G.   ,ASQQDEEE,GB28QVDE81522791719282
100,0000000820,FR,60069599,5179030235,,,,Finke,OLSEFRQJ,GB35QLLF82676205123589
100,0000000692,BR,07644644,0684219801,,,,Antoine,CHTUFRBK,DE34621921762555413604
100,0000001816,JP,69810332,2639786063,,,,Hogan Group,THDXGBQCML0,GB74YYRR99316836326339
100,0000000563,NL,70336984,4435012775,,,,Chauvin S.A.,VFBTGBBX,GB44OHFQ50072083268458
100,0000001188,ES,30574886,1357049319,,,,Barre,NMHBGBJKKVH,GB13IXZW87191777376959
100,0000000806,IT,41011004,2575924238,,,,Launay SARL   ,GEFJFRM3KNZ,GB12DJVB98103641738949
100,0000001802,CA,85922241,3501640727,,,,合同会社山田運輸,QDGWFRWXLJH,DE50255337717113448200
100,0000000328,AT,02924467,8471446806,,,,Aragão - EI   ,IVGJFR1F,GB28PYLE99668963451519
100,0000000070,KR,71593930,5549800688,,,,"Harris, Bowers and Foster",UZSIGB4QM43,GB96ABOJ41279544363928
100,0000000559,CN,83768567,4914015133,,,,"Hicks, Mason and Wood",ITZFFR5ZVG4,GB35PWVM44337106904285
100,0000000679,DE,61951234,9921126742,,,,Pittman-Peck,MHBRGBKGI6L,GB85LYNI74085477605214
100,0000001684,DE,66684833,0345183114,,,,Jones Group,LVAOGB0A,GB64BITK32957154765078
100,0000000660,AT,81898846,2978546123,,,,"Wade, Lloyd and George   ",HZUSFR3S4Q2,FR7822536603556754640588353
100,0000001485,JP,90879433,9784411056,,,,Price LLC,FDTMDELHNIQ,GB37DNXZ30545467702075
100,0000000439,AU,49145148,1998808505,,,,Lecomte Barbier S.A.R.L.,QFUZGBA2TVZ,FR2989205798754796962686778
