MANDT,LIFNR,BANKS,BANKL,BANKN,BKONT,BVTYP,XEZER,BANKA,PROVZ,STRAS,ORT01,SWIFT,IBAN,KOINH,KOVON,KOBIS
100,0000000949,NL,71093551,8350148339,,,,Sales S.A.,,"Flat 0
Bates Light",横浜市保土ケ谷区,SVXSFRNR3ZK,GB24JPPP73241192096075,池田 花子,,
100,0000000826,IT,22370241,0550181141,,,,Hesse Mitschke AG   ,,"Área de Sales, 128",横浜市旭区,XNJGGBGU,GB13KJWI01045460110854,Shirley Marshall,,
100,0000001853,GB,52743877,5019737373,,,,Löchel,,026 鈴木 Street,Castro de Gomes,CPQMGBTB,GB51RPFE45428926522482,Henry Rogers,,
100,0000000614,AT,77497464,7512272560,,,,中村保険合同会社   ,,"Núcleo Pereira, 42   ",Lübben,SQWQGBBKZHP,GB06PXGF56119780751558,Wilhelmine Spieß MBA.,,
100,0000001359,PL,57592735,1820797350,,,,Jopich GmbH,,boulevard de Pruvost,Bertrand-sur-Boucher,CIQXGBT5,GB69HTUU54053644972900,Brian Watkins,,
100,0000000569,SE,15178733,4247922807,,,,Paul,,493 吉田 Street,武蔵野市,ZWFPGBE0,GB11EQEZ78386245982623,Mr Malcolm Robson,,
100,0000001153,IT,17567582,2138903763,,,,Trüb,,"Rodovia Luan Mendonça, 20   ",Schweinfurt,LYKMDEW6ZRV,GB93WIOC08841866878299,Dr. Magret Ullrich B.Eng.,,
100,0000000537,IN,07245969,0593481614,,,,Pimenta   ,,Willi-Naser-Allee 59-90,Marchand,INZNGBQ3,GB53QMLV65898268982661,,,
100,0000000168,BE,29132417,7372900227,,,,株式会社高橋情報   ,,"Studio 5
Sharon River   ",Bouvier   ,UBJPGBDUPC4,FR8491850605366597928762311,,,
100,0000000011,BR,64852163,2219138865,,,,Barthelemy Samson S.A.R.L.,,078 Davison Union,西東京市   ,WHZNGBO3D52,GB42SXWF85484575293428,Honoré Le Joly,,
100,0000001300,PL,87938857,2296779444,,,,Doyle-Hanson   ,,35267 Patton Branch,Saint Sylvie-sur-Mer,EHZGDEPQ,FR6871698922104237761564393,,,
100,0000000914,AT,25967611,6013644140,,,,Lewis-Price,,392 田中 Street   ,Port Marc,PIETGBOVY3A,GB86WCRD02027012332719,Teresa Smith,,
100,0000001628,AU,77567869,8873066355,,,,Gonzalez-Greene,,"Trecho de Nascimento, 20",Andre-sur-Mer   ,EOUHGBZ6,FR6731274712608872864424774,,,
100,0000001238,KR,07863929,2664971351,,,,Hawkins-Hartman,,"Pátio de Melo, 145   ",Kronach,GNGXGBRP,FR6988764339685569542438670,Jules Verdier,,
100,0000000873,IT,61911313,9659684905,,,,"Franklin, Davies and Manning",,915 加藤 Street,Teixeira,AQIGFRLVJ9E,DE11294384912984620193,Sydney Morrison,,
100,0000001852,GB,26664298,8908083989,,,,Lynch-Stone,,479 Crystal Causeway,西東京市,GKXADEK17A6,FR9543689406907458960601406,,,
100,0000000783,MX,34316944,1570137896,,,,Benthin AG & Co. KG,,"8, boulevard de Jacquot   ",Sampaio,EAVRGB22HWH,GB07QZZW98841133224379,福田 亮介,,
100,0000000316,IT,15061204,5864714505,,,,Peixoto Lima e Filhos,,5061 Jennifer Way,Olivier   ,CRRDGBR9,GB33ZXOK58718804117755,Gérard Neveu,,
100,0000001121,JP,12549252,6938579243,,,,Novaes - EI,,0119 Katie Drives   ,Lake Mary,RWJMDEYVUI8,GB24PVNU44409082878788,,,
100,0000000326,SE,96632948,6682119699,,,,Harmon PLC   ,,576 前田 Street,West Daniel   ,GLNLGBA8GS2,GB26UQEB86048456731869,Nicholas Johnson,,
100,0000001356,IT,91154753,7565666214,,,,Johnson-Clayton,,Lidwina-Drubin-Straße 5-5,Costela,XQBJGBSFE02,GB88TYYB45036372526117,Thomas Santos,,
100,0000001102,BE,79867261,0315651847,,,,Renault S.A.S.   ,,"Área de Gonçalves, 647   ",Danielboeuf,SXYCDEJB8SK,GB92TQOY96178562172792,鈴木 陽子,,
100,0000000560,CA,11043810,0856414645,,,,Costela,,641 Brown Pine,Sethborough   ,HMUJDELH,GB23QQAY02832867139941,Constance Perrot,,
100,0000001550,BR,39672619,4793800912,,,,Leduc,,032 井上 Street,Cavalcanti de Ribeiro   ,PLJAGBSU,DE70726331385021309476,,,
100,0000001715,PL,26829774,6962661717,,,,松田保険有限会社,,69765 Evelyn Shore Apt. 184,Lake Laurie,BRHYGB49,DE45590408208981796985,,,
100,0000000308,AT,83844390,3673644581,,,,James LLC,,6251 Collins Via Apt. 286,New Shannon,HCKWFR9AHZ3,GB04KTDA72086242207439,Joel Lamb,,
100,0000001297,KR,69759118,0351844780,,,,Meyer and Sons   ,,"399, rue René Colin",Boyer,BYATGB97,GB73IYAJ58428112235631,,,
100,0000000865,PL,84622429,3134027537,,,,Schmidt,,chemin de Carlier   ,横浜市泉区,USADDEXYOR7,GB73XARF25146928138706,,,
100,0000001962,MX,24824343,8640336817,,,,Lévy,,Ingeburg-Scholz-Straße 3/9,Garcia   ,MVTVGBQM85J,GB65HZIL49980833880155,,,
100,0000000290,SE,53440701,8212547441,,,,Gröttner,,"62, rue François",Greiz   ,KLPJGBBO,GB33AEEK59215315327522,小林 翔太,,
100,0000000878,IT,87593026,1484945195,,,,Hernandez-Castro,,78 Cross Trace,八街市,PCIYFR4M2S1,DE58851295923223115378,Irene King,,
100,0000001170,CN,51132262,7236540156,,,,林銀行有限会社,,"15, rue de Martineau",いすみ市,FZJGGBZ0,GB47VWJM28640494672743,鈴木 晃,,
100,0000000690,MX,41553461,6513887138,,,,"Arnold, Berger and Davis",,393 松田 Street,Sampaio   ,ENABGBW8,FR3305020648876518706833400,中村 明美,,
100,0000001069,FR,41348286,0561029272,,,,Martinez   ,,rue Margaret Gaillard,Port Sophiaview,GHMBGBZZ,GB79XIAZ76908283571194,鈴木 聡太郎,,
100,0000000352,CN,22181267,4275666046,,,,Gay Roux S.A.R.L.,,chemin de Clément,Davidfort,RTAZDEW7,DE66090819957660330126,Emily Baker,,
100,0000001985,NL,63430770,1487533454,,,,Conley Ltd,,Trommlerweg 7-3,Saint Marcel-sur-Mer,RRINDETIM44,DE44489721744182630070,,,
100,0000000350,ES,28553299,4041808835,,,,White PLC,,"Trevo Samuel da Paz, 14",Godarddan,TWJVDE46,FR5326101159423689630373960,,,
100,0000001453,PL,40366777,2071805751,,,,山田印刷合同会社,,"Setor de Garcia, 73",府中市,ORUPGBBON1W,GB34MCKX16707797826027,Cameron Murphy,,
100,0000001492,CH,18590206,4174234608,,,,Fogaça Cavalcanti S/A,,290 加藤 Street,Teixeira de Aragão,FUCIGB7M9GJ,GB82QXHQ21057059038313,Ing. Franco Stey B.Sc.,,
100,0000001369,US,91734965,6202355993,,,,Pacheco S.A.,,"Vale Moreira, 505   ",文京区   ,QHCCGB4D,GB14BUUS94087527625342,Léo Silveira,,
100,0000001410,KR,98547149,5929948055,,,,山田ガス有限会社,,"347, boulevard Maillard   ",Karenfurt,SBADFRLFEB6,GB18BXEU10250009123851,Ana Carolina Leão,,
100,0000000749,US,65292747,4362312970,,,,Rädel,,Karolina-Salz-Gasse 24-90,Lake Claire,CPWZFRC773V,GB94MIIR42804832089096,,,
100,0000000551,NL,60909241,9738017879,,,,Guillot,,"43, chemin Richard Bailly",Bakerview   ,VDACGBZY,GB96NFWT41927122653405,Jodie Francis-Bailey,,
100,0000001720,BR,99343517,8451564458,,,,Blanchard,,131 森 Street,富里市,FFPIGBJD7JV,GB92FPDE43381794316061,,,
100,0000001755,US,11062854,8455750677,,,,Correia e Filhos,,"Studio 5
Lynch Flats",富津市,IIGCFR5S,DE63735215749445921770,,,
100,0000000355,KR,63842306,0162410477,,,,佐々木通信有限会社,,"Conjunto Carvalho, 43",Miesbach,QJHGDE2K,GB17EYAD27693087088262,Mr Toby Collins,,
100,0000001059,IN,18184400,5242714797,,,,Walker-Hunt,,Meisterplatz 6051,Lake Tom   ,ZRAQGBS1G2K,GB32SZXI76116156885322,,,
100,0000001194,CN,80338656,1572534785,,,,"Mahmood, Anderson and Patel   ",,15 Eric Stravenue   ,練馬区,UHESFR81DJ7,DE35549275777773864098,Ana Lívia Gonçalves,,
100,0000001303,AU,27168605,7878841202,,,,Reising GmbH,,17552 Logan Rapid,Brun,SAEOGBTV9IB,GB93KWOL70642678598395,Arnaude du Voisin,,
100,0000000582,KR,70506366,1125791791,,,,Roux   ,,"85, boulevard Colas",Austinland,NKQPGBUAK49,DE96689435739979397939,Slobodan Jungfer,,
100,0000001966,FR,45810954,7613286455,,,,Collet,,302 森 Street   ,Costa   ,YWPNFRMZNXL,GB25PZPE19502915507184,Clare Allan,,
100,0000001769,BR,11940163,7522420588,,,,Almeida Câmara Ltda.,,732 林 Street,Lake Gailshire,EYHEGBVP,GB20EMVE74902347075907,,,
100,0000001697,PL,99655338,9817188133,,,,Thomas-Bailey,,"3, chemin Patricia Grenier",御蔵島村,NWCVGB1GHJ0,FR6238109812383814082908729,Melissa Berry,,
100,0000000280,PL,61272133,9662136341,,,,Hurst Inc,,"Studio 43
Porter Ford",Roy-la-Forêt   ,TPLVGBQN,GB41RPOJ52259362127109,Ana Beatriz Silveira,,
100,0000001750,KR,84807402,8068906404,,,,Jensen Group,,200 山崎 Street,Porto do Oeste,XZFGDEET,GB71RYYM51970157965238,,,
100,0000000233,PL,37349832,4659271269,,,,White and Sons,,999 Wood Trace   ,Siqueira,GXIOGBUO,DE67791942983741641646,Univ.Prof. Wally auch Schlauchin B.Sc.,,
100,0000000913,JP,12772934,3511335951,,,,Blin Carre SA,,3 Maureen Tunnel,Almeida do Oeste,VBJUFRB4,DE76417416885159324778,,,
100,0000000154,BR,19739774,2629914290,,,,加藤農林合同会社   ,,34988 Hall Unions Suite 700   ,Gelnhausen,EZMTGBZ2EXZ,GB57VPCX59512491834224,,,
100,0000000888,ES,01552370,9162219584,,,,Andre,,847 中島 Street,Melle,CULPDEHKP6T,GB66UFGU28532195751939,,,
100,0000000009,SE,49699422,3804132431,,,,Rossi SARL,,"Praça Pedro Miguel Fogaça, 62",Port Alice,MNANGB7S,GB73VYCB12698423312340,,,
100,0000001819,GB,51819432,2190574458,,,,株式会社池田水産   ,,"Avenida de Machado, 735   ",Mettmann,KJHIGBQXPL2,GB03DXLS42940530950342,,,
100,0000001087,PL,80437097,0079874606,,,,Santos,,"Flat 24
Green Meadows",Cunha,XXVNDERQE51,FR0690918430096046203284577,,,
100,0000001592,IT,80339164,1251798810,,,,Gomes,,"Parque de Andrade, 45",Port Williammouth,UDTZFRKY,DE51684139253401803446,,,
100,0000000809,ES,86028243,9319837493,,,,Henry SARL,,"Flat 32k
Michelle Hills",Marin   ,GVBFFR63,DE44732424950675511917,,,
100,0000001622,US,18148899,3540791424,,,,Moura,,"Lagoa de Oliveira, 9",Caldeira,FFCEGB1WON0,GB66GLXX52934274019420,,,
100,0000000602,IT,26568883,5640991364,,,,"Williams, Gill and Johnson",,6219 Sarah Station Suite 828,New Melissa,ZSBVGBASHLY,FR1528437768813711937061134,Michael Mitchell,,
100,0000001268,JP,64453396,7621070729,,,,Hervé et Fils,,"43, avenue Timothée Voisin",Heinsberg,RUALGB9Q,DE10145034672432829373,,,
100,0000001066,CH,26291500,3385217746,,,,清水ガス合同会社   ,,635 森 Street,Göppingen,MRVCFR5L3CH,DE15850187672711955811,,,
100,0000000840,IT,39660915,1599327509,,,,合同会社清水通信,,"Fazenda de Melo, 941",Leroy,YBDGFRVP,GB41FNWJ62925987322970,,,
100,0000000150,CH,60359958,0709288667,,,,"Green, Barber and Gonzalez",,"57, boulevard Ferreira   ",Jesusberg,TJUUGBIEPEV,GB21RSOZ66748055993809,Jason Galloway,,
100,0000000235,US,32881156,7029193811,,,,渡辺ガス有限会社,,916 坂本 Street,横浜市鶴見区,ZIKPGBRZR3U,GB10FINK44982215764585,Christine Watson,,
100,0000001977,ES,17860176,0946762856,,,,"O'Brien, Booth and Stewart   ",,"7, rue Anastasie Bertrand",Lake Abdul   ,WKVGGB0P,GB58KXAH76345226693507,,,
100,0000001288,CH,32337279,0277813184,,,,Sauer   ,,"Estação de Costa, 1   ",Eberswalde,XASCDEBI,GB45LAWK33759903556414,,,
100,0000000993,CA,67227473,2915566894,,,,van der Dussen,,"61, avenue de Allain",Koblenz   ,NRHPGBM0NAW,GB27ZCPO02470272280078,,,
100,0000000363,BR,69211675,6381673741,,,,Lindau,,855 太田 Street,Rothenburg ob der Tauber,QPGCGBC9,GB56ZGKW88510507641307,,,
100,0000000214,US,10927030,6666354475,,,,Young-Lopez,,"Praça Caleb Ribeiro, 79",New Nicholas,NBKYFRE4QSX,GB97YNDE98982134065346,François Langlois de la Dupuis,,
100,0000001206,GB,59984397,7369047947,,,,Deschamps,,678 高橋 Street,West Angelaport,AKVZGB2ET43,GB50OUFM74796099777373,Tracy King,,
100,0000001429,CA,80691856,7340710732,,,,Hayes-Dean,,649 斎藤 Street,富里市   ,WDLWFRAG,GB04ONHI65425035204138,Nicolas Fournier,,
100,0000001488,MX,98929371,7439471441,,,,Mitchell Inc,,033 伊藤 Street,Westberg,DYAMDEK3,GB06HPXF02636943214347,,,
100,0000000744,DE,22052197,0205800388,,,,Döhn,,Tintzmanngasse 35,Freudenstadt,GDYUGBHS,GB63QXVV27480949742994,,,
100,0000001244,NL,31253120,6909584945,,,,Smith-Snyder,,468 坂本 Street,da Luz   ,RKVTGBENW5O,DE46882982698147339617,,,
100,0000000700,CN,94488662,6076716256,,,,合同会社斉藤情報,,990 中島 Street,Tecklenburg,SOQUGBPI,DE56811217461574718657,,,
100,0000001959,SE,56337691,1977815845,,,,"Johnson, Lee and Levine",,124 山本 Street,Dessau,JDFXGB6B,GB49RUHA99494949792076,太田 学,,
100,0000001995,CA,78930174,4221233451,,,,Farias da Cunha e Filhos,,"Morro Lima, 94",八王子市,FPXRGB5Y,DE49243088083155347770,Dr. Vinícius da Paz,,
100,0000001867,IT,98828303,7894338911,,,,Cooper LLC   ,,"94, avenue de Clément",Terryview,MALLGB70,DE07160113113811090555,Eileen West-Schofield,,
100,0000001952,MX,65632185,3874681293,,,,株式会社渡辺運輸   ,,026 Danny Brook,Teixeira,EZNJGBJ0NXF,GB90CZZS92643146396379,Dieter Dippel,,
100,0000000244,IT,01233754,8491179112,,,,Raynaud   ,,"Quadra de Borges, 64",Oliviafurt   ,WJBLDEZW,GB74YUCE45842210836469,Ms Hollie Jones,,
100,0000001399,IT,21564270,6300458721,,,,Alexandre SARL,,"Ladeira de Oliveira, 1",Lemaire-sur-Didier,NBZRFRTLBKU,DE80170570395864645361,Honoré Camus de Delattre,,
100,0000000483,PL,78718516,5094754853,,,,Fogaça,,"66, boulevard Duhamel",Dijoux-sur-Philippe,ZVDEGB6G77E,GB48HVHJ65074223588638,,,
100,0000000423,GB,36702426,6174537357,,,,Garcia,,214 斎藤 Street,Sainte Laure,YBKZGBJH,DE25994636858954780829,Luiz Felipe Carvalho,,
100,0000000180,CH,22272660,2496237524,,,,White Group,,417 高橋 Street,夷隅郡御宿町,RNZBGBYW,GB46JZGD90687967032272,,,
100,0000001518,CA,33398807,8786219325,,,,株式会社鈴木食品,,7 Hollie Plaza,Delaunay-sur-Labbé,GFSOGBFJPQC,GB31FYXG26243806901551,,,
100,0000001278,JP,66545024,1497227426,,,,Martel,,"14, rue Richard   ",Lefèvre-la-Forêt,SAWWGB6I9U7,GB91YHDE31486262368508,,,
100,0000001827,DE,26339892,4601019496,,,,株式会社松本電気,,"Flat 61g
Stephanie Viaduct",New Brandi,ROPSFRB7MEW,GB92VYFT41710656002106,Katharine Seip,,
100,0000001222,BR,12684002,2352576614,,,,Rosemann KG,,"856, rue Roland Maréchal",Machado Grande,NJAWGB17H6F,GB39MOVU33229192258854,Liam da Cunha,,
100,0000001067,US,88131900,4764329844,,,,Henk Kitzmann Stiftung & Co. KG,,546 Matthew Summit   ,富津市,UATJDEV30LT,GB51PTKM59065807860082,Ms Aimee Foster,,
100,0000000061,AT,85122228,1624978345,,,,Wulff auch Schlauchin GbR,,Paolo-Eberth-Allee 7,Port Sophie,ZEILFR88,DE66466056168830658093,Dr. Jacqueline Greene MD,,
100,0000000629,CH,63415739,3123945731,,,,井上運輸有限会社,,612 中村 Street,Borna   ,MIWIGB7RIXK,DE15472493190235182146,Tracy Rogers,,
100,0000000690,SE,02150502,7394050585,,,,Häring Stiftung & Co. KG,,063 鈴木 Street,Viana do Amparo,HWCKGBKO,FR4331495852300644819568425,,,
100,0000001364,US,74687366,9536209421,,,,Thomas and Sons,,"Viaduto Sá, 43",Shirleyshire,GPKWGBMW,DE73653207228170854401,,,
100,0000001874,KR,57840877,6413689183,,,,Mace,,7 Price Valleys,小金井市,AXYMDE0DIC5,GB66PVDF06660926297901,,,
100,0000001595,NL,00880588,2722996566,,,,Joly   ,,Rolf-Weinhold-Weg 94,West Carl   ,EOVEGBCI,DE36732799337679984592,Marine Regnier,,
100,0000001041,NL,47723961,5516095695,,,,Pearson and Sons   ,,Chácara João Lucas Cavalcante,中央区   ,EVRUGBYQ,GB69HWZG32956095980693,,,
100,0000000239,DE,03659916,4970089306,,,,Freitas,,"Flat 8
Simpson Creek",da Luz,OYLVGB1Z,GB18HCPK24181069395204,,,
100,0000000786,JP,49104539,9113228888,,,,"Gomez, Scott and Chavez",,781 坂本 Street,New Douglas,DGFPGBPL,FR2922135590341054229138238,Sr. Antony Gomes,,
100,0000001527,JP,03184015,6005564516,,,,Jockel OHG mbH,,255 中村 Street   ,Littlebury,IUQDDEO2,DE11497774265874387800,,,
100,0000000708,BE,07459880,7856112736,,,,Weeks Group,,96450 Jennifer Mission Suite 746,Bremervörde   ,AUXWFRXBHW4,GB40YSFH60423054572740,Gert Kusch MBA.,,
100,0000001937,CH,45877794,0870876432,,,,Freitas   ,,"33, rue Geneviève Paris",Cynthiatown,QTPBGBAC,GB95DPZN08724820381298,,,
100,0000001923,CN,89446720,9273607948,,,,Smith-Johnson,,Jurij-Sölzer-Straße 8539,Cirino,GFKSGB3VKDQ,FR7760458575211013299168367,,,
100,0000001613,SE,41506481,5626871951,,,,"Jones, Barber and Hall",,661 Ben Isle,Fogaça,QEGKGBZI80Y,DE51916472833675393733,Janet Black,,
100,0000001026,KR,39586905,2909479031,,,,Parker Group,,275 近藤 Street,Lerouxboeuf,ABUDGB60PRE,GB57IXVU95415815612695,斎藤 京助,,
100,0000001444,IN,70010763,2030764195,,,,Cirino,,"Studio 2
Russell Spur",New Leeshire,HAJQGBV5,FR7429222795412952541730892,,,
100,0000001404,GB,88827580,9565602766,,,,Jüttner Metz GmbH,,"Flat 98R
Amber Road",Nguyenberg,CCCXGBDX,GB88ZOKP63008184888492,Alyssa Davis,,
100,0000001181,NL,96440159,9962215771,,,,"Hurley, Roberts and Walker",,893 Vickie Dale   ,文京区,KVBBGBP5W9Q,GB94NVXO85942462723653,佐藤 晃,,
100,0000000200,IT,54556859,7967847184,,,,Thomas-Gregory,,994 鈴木 Street   ,Port Richard   ,BUPTGB5L7DY,GB42QOPP42126049494590,Megan Harrison,,
100,0000000109,SE,53310128,7191151604,,,,株式会社伊藤建設,,57 Wendy Corners,East Elaine   ,NNCLGB0V,GB67OCRM54725023066949,Deborah McCarthy,,
100,0000001141,CH,24352213,7662998075,,,,Erickson-Blair,,"7, chemin Danielle Brunel",Sainte Maryse,NJCQDEI0,DE52842957519702652499,Ana Cecília Casa Grande,,
100,0000000715,CA,95009469,3953105558,,,,松田鉱業株式会社,,"Flat 8
Terry Park",Guibert   ,SOEPGBM9X14,GB62XYGC99520660058977,Sarah Black,,
100,0000001919,IN,34535127,5129983349,,,,Labbé,,Cosimo-Caspar-Platz 66/72,Wittstock   ,GWYRGB80,DE22681634297329308478,,,
100,0000000934,CH,19990145,1139313225,,,,"Turnbull, Shaw and Harvey",,Gisela-Conradi-Ring 7-4,武蔵野市,HGIHDE7J,FR1459943819826661602379103,Brett Russell,,
100,0000000363,IN,21487385,1357942323,,,,Cavalcante   ,,Fliegnerweg 94-55   ,Lecoq,KHSGGBDH2PR,FR3886086432234369616473660,佐藤 治,,
100,0000001130,CN,94531432,5314491645,,,,Martinez Inc,,80927 Humphrey Keys Apt. 934,Janiceburgh,IKVWGBPX,GB24UGHZ99549261469531,,,
100,0000001385,DE,47992692,4906182667,,,,da Luz S.A.,,"213, boulevard Juliette Launay",Alexandrenec,EEOAGBFW,FR1731530840620826761312993,Francesca Wright,,
100,0000001571,IN,12344687,4837561671,,,,小林電気合同会社,,298 石井 Street   ,Baudry-les-Bains,VACFGBXH,GB42SVNU53480263052202,,,
100,0000000467,JP,46596936,5257176623,,,,Hill Group,,438 中村 Street   ,Sales do Amparo,MYHPGBQL,GB05RDAZ08795839588046,,,
100,0000001412,JP,33493402,4528585028,,,,Vidal S.A.R.L.   ,,"15, avenue Alexandria Monnier",South Melanieside,LMLDGBVYDCS,GB80WBZM83365050054833,Alexandre Da Costa,,
100,0000000666,JP,24617212,8481082899,,,,Gonçalves da Luz S/A,,0 Reeves Well,八丈島八丈町   ,TPARFRJFYAH,FR3845668006877156253045642,,,
100,0000001406,CA,21712620,9239841707,,,,Merle S.A.,,Urs-Jopich-Platz 43,Keithmouth,OBUFGBN0BEN,GB91MBSL65940855263011,Pascale Ziegert,,
100,0000001973,CA,08517872,2196198063,,,,Sousa,,"Flat 1
Clarke Key",Bonnet,HNNQGBUK,GB50PBZG47880204598352,Thilo Losekann,,
100,0000000821,NL,92700190,5959782614,,,,Blot,,"4, avenue Patricia Delannoy   ",あきる野市   ,XTTAGBKU,DE12506946602833992233,森 あすか,,
100,0000000792,BR,74948029,3607622297,,,,Fechner Mülichen AG,,"3, rue Robert Bonnet",Andrade de das Neves,LYRVGB3CID0,GB57CQOE37934256271811,,,
100,0000001342,SE,63218997,0289092230,,,,Reuter,,"Avenida da Conceição, 14",East Charles,BPDLGBGJ,GB38ONQX53994123286199,Agnieszka Süßebier B.Sc.,,
100,0000001495,IT,56810878,0463509303,,,,Pimenta,,123 Flores Springs,Elizabethville,VNMMGBKHW3W,GB46UNRU32180478269935,,,
100,0000001797,US,56597938,3089807036,,,,Evans PLC,,197 長谷川 Street,国立市,AFAFFRAAKEA,GB47XFPK14676014279656,,,
100,0000000438,BE,94836650,0355596020,,,,Valentin   ,,Misicherstraße 6-5   ,Roussel,KEWZGBAP,FR7641688462452057406940015,,,
100,0000001924,ES,14652206,2179175856,,,,Rodriguez Ltd,,10934 David Ranch Suite 521,Büsingen am Hochrhein,LIHZGBF8,GB27WWZN30201517333110,,,
100,0000001612,CA,47742090,6257984012,,,,Khan and Sons   ,,4 Leigh Manor,Borges   ,PMQEDEJ49PJ,GB80TMOQ74891687994566,Pietro Câmara,,
100,0000001477,CH,66995820,6189093282,,,,Dupuy Verdier et Fils,,"228, rue Maggie Laroche",Melanieview,WKQQDEDX,GB13TMFP37653353529373,,,
100,0000001779,DE,91870170,2080871597,,,,Garcia Lima Ltda.   ,,"Studio 86N
Lewis Valley",West Hilary,BLGVGBMQEH8,DE19275669610905235808,Kevin Matthews,,
100,0000001139,BR,82172124,5727489388,,,,Garcia,,613 中島 Street,西多摩郡瑞穂町,LCJMFRG5,DE06922951551158971311,Linda Brown,,
100,0000000730,PL,31288077,7125194575,,,,Klingelhöfer,,060 山下 Street   ,Joshtown,LYALGB5CMVY,GB19YOFC43872202261999,Richard Wright,,
100,0000001259,AT,69655263,3776179535,,,,合同会社中村水産,,394 遠藤 Street   ,Imbert-les-Bains,HZRADEVY,DE94058189918302807532,,,
100,0000001826,AT,20778264,8352562047,,,,"Richardson, Davies and King",,Hanna-Neuschäfer-Platz 716,Calau,NACLGBQ9DQF,GB47XYWX92515254165915,,,
100,0000001373,BR,50907275,2158667749,,,,Dobson-Davey,,"97, rue Ferrand   ",小笠原村   ,LCQPFRFN,GB31NEEK06869805536002,,,
100,0000000639,CN,92727293,1538055481,,,,Wende,,"Studio 75z
Ross Port",Worbis,VGEMDE6P2QG,DE96330499231624315628,,,
100,0000000800,BR,00904619,8770309087,,,,Rémy,,83954 Mclaughlin Divide   ,Arnaud-sur-Pineau,GDEDFR8T,FR6762286877073483448662721,Sr. Nicolas Cavalcanti,,
100,0000001276,CN,64170773,6387307216,,,,"Brennan, Johnson and Clark",,Olga-Jüttner-Straße 153,Leão,FLYUFRO3,GB23VSNS34494501749123,,,
100,0000000706,BR,60813446,5988249207,,,,"Wright, Johnson and Pollard",,034 松本 Street   ,練馬区,XPJYGBQN,GB56OWYK64297903284445,Bethany Brady,,
100,0000001482,IT,01046276,6866871881,,,,Dussen van KG,,"Fazenda Bianca Aparecida, 87",Kronach   ,ADSCGBS4TIH,GB75YGCG29238422839623,,,
100,0000000084,US,29878354,4467065922,,,,Charrier S.A.R.L.,,63 Bond Shoal,Gunzenhausen   ,TLZGGB803MA,DE56893230385205112854,Gordon Hawkins,,
100,0000000710,US,99137891,5647698606,,,,有限会社中村銀行,,946 山本 Street   ,Levyside   ,STENDEVZ,GB23ACQL75080102569618,Mr Dennis Wallace,,
100,0000001472,CH,09351421,0391556537,,,,Lopes S.A.R.L.,,9272 Brown Points,Rocha,LYJGGBG1WKD,DE31586670119907033032,,,
100,0000001909,CH,39022509,7243522011,,,,有限会社長谷川印刷,,706 長谷川 Street,Longfort,WXMMGBI4,GB02JEIM78156147362537,,,
100,0000000827,ES,66420538,3114835007,,,,林銀行有限会社,,Holzapfelgasse 98-73,Jenniferhaven,NYIGGBSF,GB69COBH42933648375789,,,
100,0000001887,SE,47353378,3348970918,,,,Richard Grondin S.A.S.,,229 田中 Street,Cuxhaven,EJOJFRE4,GB87WHUT91884493455464,小林 里佳,,
100,0000001654,NL,81213538,3116859564,,,,Roth LLC   ,,Luise-Faust-Allee 7/2,Grenier,SVSBGB0H,GB66QBCQ59493971531178,,,
