BP_NUMBER,BANK_COUNTRY,BANK_KEY,BANK_ACCOUNT,IBAN,SWIFT
0000003231,GB,04516339,6321465991,GB23LVSL99503473290462,MEQPGB66V8E
0000003589,CA,80949265,4818632246,GB09KAQU21398187869416,NZOTGB8E
0000003433,MX,51478639,0808560054,GB92CJEJ82428430835897,YGBMGB8YPTO
0000003362,IN,94192904,3179100756,DE88761275289222889341,RDIHGBIN
0000003681,BR,67376968,7735718968,GB36CLKB60289669203324,XCPFFRIJ
0000004516,IN,47592139,1881887953,FR9390742497832713889853786,YZNSGBWBGPR
0000004685,ES,92920863,8615444669,GB27EWNH59003340695329,PAZIGBNIKL5
0000003543,BE,66067133,9797783896,GB73MQEQ48846432741633,QKOTFR2D
0000003287,DE,71437700,2032735559,GB70IFPM31275121947398,TGYNDEOX
0000003165,BR,09236966,4336307125,DE26334502948580179975,SNGUGBNW
0000004127,NL,50947612,0672244220,GB16UBFH18766464969699,JLXBDEFZ
0000004370,SE,60094979,0990349677,GB09JVDX54111515305889,MECYDESUHO7
0000003792,SE,10315904,1117571191,FR1737523948925048335191765,XXPBGBS8
0000004843,SE,63502914,0270325032,GB08GVZP27690235861569,QTJHGB46
0000003364,CH,46217467,1486135846,GB49AVOF53000056452780,DKXPGBY2
0000004842,DE,13284943,3249120699,GB77XYDS64995968236410,YOYJFR2SPZJ
0000004173,CN,65419339,0090786405,GB83NPTP66728580685194,JYIKGBSMCT5
0000004041,FR,74334486,3421210979,GB54XNCS00973712496269,XWYYGBKD
0000004760,FR,23048749,8196232037,GB75YBHE67954624853853,AMHIFRDBMXW
0000003036,AT,99088379,7628220214,GB43VZOU01721626786350,KLDEFRCAL58
0000004007,BR,21250071,6398600608,GB48WIWW90049575264352,ONWSGBEXADZ
0000004171,IN,82303514,0811875311,GB89ATNK24344030843295,HPGLGBRQ
0000003386,DE,88987726,3939256306,GB90QSUG63976998371519,XMKZFRRR7IQ
0000004990,FR,80703241,9142084406,FR3938205079132122638806240,OLPTDERHGQ2
0000004736,CA,54551131,3169168765,GB64MRPB98614657316757,YKYRGBO2KZX
0000004675,US,02688655,1003044473,GB77EPPA69970836447060,EJSWGBWNEHU
0000004234,BR,85052931,8345020671,GB87TIRU93676699503503,ZMPPFRVO
0000004856,GB,07461621,0610343752,FR2690565560594071554487957,PQQEDE9S
0000003620,CA,22045324,2543191741,GB84GXLB55295329295430,DYQIDE6QXMH
0000004648,IN,49600659,3992615837,GB82NAOR36450994115583,IUYGGBDF0JC
0000004130,AT,21633525,2598270610,GB74CNII69425860200908,ZKKJGB7D51O
0000004009,IN,30268768,2498703862,DE23820670092030783182,GSGRGBSMWN1
0000004707,CN,56331188,4203241326,DE76237877014113397429,XIHSGBTL
0000004862,BR,91974946,8470601088,GB26LFUD36741611949466,ZSSJFR54X0G
0000003581,GB,86225833,9734591104,GB94OJWO63248933911968,UMOKGBGH
0000003487,CN,82550026,8194283491,FR0358270290721385195508659,SQTFGBNKJ08
0000004277,BR,41235462,2421496257,FR6803813230866613071026504,NGYDGB9J
0000004338,MX,29707287,2584681032,FR5833612765321246952924399,TQZAGBLAWCB
0000003104,IT,94188705,0668986215,GB36XTAE77963521352102,SVLQGB3Y
0000004420,CA,03725528,3638235535,DE87524995742713010574,JBSMGBVU
0000004688,JP,27803716,9736164668,GB36XVMQ08103794453754,BBRSGB00
0000004661,SE,45153535,3218628071,GB06EVMJ19823165312884,SSTZGBIYAJ7
0000004602,US,55444846,8089787446,GB66OPKR10313523598113,XJDVGBEO
0000003370,CN,66314680,5381908209,DE12518047195160046757,HPXRDEM7
0000003238,IN,69761489,0584119655,GB12NGZI68574241134014,KMQRDEC3M9T
0000004405,IT,91133753,1949232676,FR5349222214193434500329776,VRJTGB1K
0000003013,CA,01984040,7236686466,GB94GAHK45471249420329,ZSYODELF
0000003898,GB,75035874,1123660493,DE61053197674943550620,CRDWFR6V8V4
0000003677,JP,85292776,5989275522,GB17RBDL80505332017201,IGXVFREA
0000004443,FR,84103086,0126715618,DE19853975528152372138,JUAWGBN1
0000004504,SE,46348128,2304677111,GB60MKUG78548171099473,LCQYGBIDA5F
0000004980,AU,66152754,3828281087,GB81XXJE41948391244939,YSJTFRP7521
0000003292,AU,98907546,1449406545,GB60TLEV66732285098290,ISSXGB75
0000003425,CN,17584471,7965515952,GB41AMPR12414602511037,JUITFR8U
0000004611,KR,50925701,4426252785,GB11LJGV35981146354570,XCVPFRPZ
0000004770,PL,90774065,2028315503,FR7401018188455596346017786,XUVWGBEW
0000004980,FR,43869417,1653309679,GB26LZCS15476746957720,OJHNGBJHY64
0000003113,PL,06099823,3536697906,GB04AHYR51251321491341,XWJPGB4K
0000003528,MX,75698319,9054420321,GB65YZOY41630114582385,WAIRGBB8
0000004565,KR,11909906,2689974929,GB76XOWM64693831900422,NRQTGBZF
0000003682,CH,33936614,0959892997,GB35BVIL35949799698212,CCEDFRB29PD
0000004797,MX,99587216,5371835733,GB32IPLK39840303397185,WSAYGBAMENM
0000004003,IN,13864937,3375626934,GB81YGCZ81585677435724,OUKUGBTB
0000003635,PL,36914111,7391278062,GB97AKHM36669733670027,DRATGB79F9Q
0000004523,NL,46449619,1873560405,GB85RIIS11209569218892,RWJXDEL9CRZ
0000003231,AU,56413150,3566825152,DE03969433313602147257,WCBDGBFD
0000003849,KR,62970684,8405613400,FR6719512836866388743593918,WWAGGBJG
0000004515,IN,36218463,0961290519,GB91DMOZ40870503460308,TDVDGBOB
0000003906,PL,49719934,3585089632,GB91WCEO06980345715828,CGPTGBDL
0000003047,ES,33483544,7894896143,GB41YXYL90653927274738,FRMLDEXA
0000004345,DE,84927198,2743822273,GB07AVFX92315285778259,TEIVDENWAR7
0000004566,IN,55470202,4419936938,GB41VHZW69250220229261,UOFIGBX7G4M
0000004865,PL,48011314,4903392598,GB42MTQH14307800169650,XAADGB0L
0000003423,IT,76316655,7488877215,GB74EZEQ68056381491700,FJJUGBCC7EH
0000003877,GB,77863554,6074717183,FR1404313623092416598825907,AYAPGBJG6RL
0000003403,CN,79107359,0421596293,GB67CHNG97818632987867,VRRDGB4A
0000003789,ES,03343398,9868885434,GB31XDVG62417624891474,PQCEFRZ6D6K
0000004875,PL,13025343,6796154914,DE10514262303740734012,RFCIGBOOAGL
0000004608,ES,46706236,5419179170,GB90FVJN66439360992028,IVRTGBFX3L2
0000003664,MX,32317591,3763363930,GB88HROU02386312808353,QOUOGBOMYQF
0000004056,BE,66796080,7668338001,GB65MHYI67645125907934,BDXGGB0JUAM
0000004878,AU,09647482,2959860710,GB32DYEK62820799280501,MUPWGBLO
0000004627,US,21086372,5806310647,DE47134011813311403771,KYTNDEUT
0000003672,IN,24541957,6048253548,GB33QHRN12518196573068,VCBNGBG5Y5U
0000003413,IT,90724279,2629595139,DE07958925170188279285,TVMKGBIX
0000004842,AT,21276350,0785966162,FR1497589321364936610640070,NHXGFRP7
0000003934,ES,72876602,5328093149,FR7875543302671189963946303,SASPGBQSMIW
0000004246,IN,14774133,0124556836,GB55ZUCB30450039627448,FRMAGBJLSQ9
0000004232,MX,67314406,1243724565,GB97JLHK60739712298259,WXUTGBCFNFQ
0000003851,GB,41685943,4906209694,GB79RKPU92454208956826,JNZSGBBP4MG
0000003654,DE,51293830,6601991759,GB94LYWO76997190336668,CLJSGBU3XM0
0000003882,DE,49114875,0136192304,GB20LLDB60390611249536,GGAYFR9H
0000004797,FR,45097095,0225777025,GB94XOYM95054717278275,VHJBGBXQ
0000004718,SE,45883533,2100345609,GB23KKBY81655411006918,TLNMFRDV
0000004260,US,00430242,9900286048,GB76ODOE50906594960259,YTHIGB5K
0000004723,GB,47315418,2041965324,GB48HUHK88967129950804,FOOHFRJD
0000003586,GB,12804615,5970015981,GB14SOXX08598288088040,XPBCGBW4274
0000004852,BE,37778737,5669494567,GB91UOVO91935545078821,TQHXFRGG
0000003488,BR,63724317,4997840922,GB38AHFH37526100634672,NFWQDEM5
0000004982,FR,43711239,4749886706,FR8085889228850839841373042,ESPTGB7H
0000004448,FR,96351610,5469250708,GB88QQTU34227738784841,TYESFRFH
0000003871,CH,16144435,5032738103,DE65269045414033191898,OLGZGBFJHSR
0000003087,DE,56094753,6846421926,GB60CUVP32952874311633,AOTSDEJA
0000004359,AT,78482959,5285406352,GB62JSLQ92912014224383,GGXXGB91
0000004911,AT,85557924,2964610191,FR8062774044008645741269138,KKLQGB9BEFZ
0000003022,US,13353104,4292522921,GB02BHEV57224353499458,SLDYDELX
0000004024,US,48606237,3418567777,GB51GLXS52654744723915,XRINGBRQNNB
0000004290,PL,84357512,0766208893,GB54WKYM04293657518513,OHGJDE0S
0000004500,MX,42615221,1098404422,GB07QWXR07125619740454,YFUVDEN6ZJI
0000003597,DE,98510991,1508160963,GB96LIHP92212494637818,FDBRGBCJ
0000004844,IT,58264227,3568624517,GB86CWOM25611133190077,GLHGGBA7
0000004003,KR,97443691,6606928824,GB33XSOY18020103123657,JGRMDE5YJAU
0000003478,NL,52082905,3859321153,FR3913638269708833326169283,AHGHGB1YZIW
0000004677,BE,29273112,6284339837,FR8902613387738293012120290,UCISFR3RDXB
0000003246,BR,82181341,4302348446,GB77GORZ98774109740154,ZIBHGB4JSBC
0000003022,IT,66195682,8671747659,GB49PIAL76166015155250,EFTCGBO5
0000003090,AT,12969565,1552834853,GB28XMTM55608326990114,YKTCGBAU
0000003005,KR,79673598,5426035873,FR6836010045358695050815425,NPUDDESX
0000003178,IT,30310979,7141220816,DE11256206347080462379,ZNEFGBHYUWK
0000004779,BR,89030350,5279054227,DE13224255840369012684,AMFWGBLTEBZ
0000004547,CH,81616209,1775819415,DE73410759006916235964,ASJBGB0V
0000003156,JP,36904581,6742026162,GB82WEHL95471477439218,QOHRFRQT0D4
0000003335,IN,27172503,7202032955,GB37OODN95200508177126,UJPXFRBLZY3
0000004764,NL,37423545,3909788700,GB73XOUN77040485985276,BFHQGBRW
0000003549,IT,53306218,9983784121,GB91MYPY13765980189491,TTHSGBAL
0000003748,CA,03189094,3080633659,GB46UORS46331967177001,XHCHGBHR
0000004067,BE,92687704,7483215439,GB02XJJU21980393382126,QLQYGBFU
0000004802,KR,24798837,4184539560,GB93ASIA14849768623450,QOUTDEAPC0U
0000003170,DE,91236740,3950286615,GB91CWYW19875651079942,WXFZGB5QXG9
0000003070,AU,63198823,0337182045,FR1856039682268132473186926,VJPGGBVT
0000003060,NL,99580544,5266825883,GB46AXBO85113208206953,HCFKFRFY
0000004768,SE,99247390,7070732355,GB29YYEY72593300083146,FUGWFRLI0L7
0000003832,JP,90414323,0436614405,DE88005037447567853256,FZAZGBKD
0000003299,CN,26282948,2751255747,GB30FXEJ84647047799640,DQMAGBN2
0000003560,DE,22818362,4011001253,DE67292606708828194075,NDTRGBSNQMU
0000004898,KR,61761473,7995383690,GB45EZCS22197649378235,LVHPGB5N
0000004224,GB,74750269,8202939480,FR5288806257551107072779091,HHDRGBSL
0000004505,AU,03663813,5399938662,GB86JDPP85479864323137,ISOYGB6J
0000003290,IN,15528479,3080146621,GB02THJQ73496336169089,HOHVGBPLESV
0000004048,NL,65368930,3086996456,GB81JJVI49215213806363,CAFTGBO0DCE
0000004965,CA,05202731,1794255284,GB90KXVL51496598157084,CQGTGB7B
0000004064,BR,14203248,4101175159,GB44YBRY55291977917170,GCQQGBHUEZC
0000004934,BE,20125559,9059237146,DE58576901164161218247,TEGXGBK0EZD
0000003242,SE,12413444,3326299899,DE22931524937179898640,ZVKSFRYD
0000004250,BE,98599071,4573307568,GB59IIZK66397937979219,QPJIDEVI
0000003670,BE,51431161,8557576195,GB06EFSU30590148898334,KZUBGBUD36F
0000004575,BR,43648901,1532425915,DE44036426604513292622,QFZJGB4VW84
0000004101,MX,24976419,3431090293,DE37933918770522999545,IBRKGBFE2DQ
0000004905,FR,93318759,2250409290,DE54820211483859054425,RTPWGBNUDWA
0000004383,MX,71978088,7750889049,GB72OSOF24545780244942,WDXQFRKX1HG
0000004845,JP,81949640,9573061078,GB57AKWH58945907089390,NYXOFRX1
0000003874,JP,77877555,7013602100,GB82KJGP32484817341168,MNOTFRAWDWO
0000004884,ES,34896453,0542662425,GB57IOMY45708154506760,PVRLDEJA
0000003069,ES,56144757,2397640109,GB59GBVQ46535198699068,NHFVGBDTC7M
0000004878,DE,61353267,2237275362,FR3156603875759325107426681,LMLTGBM6
0000003090,CA,49048649,2834640265,GB46WJNT44516652549380,STHWGBL189I
0000003498,AT,57184915,5417106401,DE95599097758562966512,GJBXGBVZH3E
0000004587,CH,28957969,9700818158,GB09LCPY49791717100609,REIGFRPJ
0000004759,NL,17833919,4479285602,GB71EHBT66233063421361,PZAMGBDU
0000003051,JP,67251838,7403872995,FR1766393372165736462369905,CVVDGBDR
0000003930,BE,49533727,4985169260,GB42DNES57602794265199,YHMGGBS9I41
0000003804,BR,60844157,2364520170,GB73OQGW10691612736080,GETFFR1IPRI
0000003254,MX,52786332,0896462395,GB73JKMW32014680633499,EHNUFR4LY8C
0000004771,PL,49158888,2280416880,GB68QRGO70939066152916,VDSEFRFC
0000003249,BE,50817600,2557134823,GB25NUWC65655024545827,LIDKGB5GI0R
0000003057,JP,25043530,5460505678,FR3899094647780329529483639,EPJUGBYD
0000004749,AU,20606247,4632251751,GB40URLT69092173105762,BFXYGB2GG0X
0000003623,FR,54774437,3934752064,FR1817498419299945682792133,WCFRGB1Q
0000003217,GB,50045399,1302257764,DE56182452179557195269,GPHVGBMQHYL
0000004039,MX,82225045,7703713996,GB86SGAZ22818889001901,RTWAGB94F12
0000004194,IT,52013035,8801924837,GB88ZIPQ19476377794759,WIAOGBJ9
0000003219,MX,88518762,7902988767,GB43MZTA47117871540194,MJYLGB7Z
0000004943,BR,98967212,8963663456,GB49OJME26129402091813,SGHUDE6I0E6
0000004806,SE,22859151,4201970170,GB67OUOM79430018074448,ZFPQGBSO
0000004743,IN,61178060,7937174737,GB52DTFE87964951214623,AFUVFRZQZT6
0000004046,AU,29580939,9828479477,DE23973141841227957911,TPMBGBWMFU5
0000003239,JP,09558305,7260510472,GB54DJUT98610803050269,ZKMTGB2QMUW
0000004505,BR,51671615,3870858034,GB89YONA41731789273547,ANPXFRI1
0000003337,US,65013104,0196459290,GB23XYOY62162105307602,GADUDEAZ
0000003892,US,46323888,4806343557,GB87CMMN38407610489977,QWLTDEHN
0000004425,PL,76357874,5323776112,FR3579285491588740228407192,JQGBGB7E0S5
0000004948,ES,28727461,7138231642,GB12YGVZ88706539637780,YNHFGBMG721
0000003063,ES,77161101,7944123136,DE75775488449117173604,ODJZGB8G
0000003308,KR,98817403,5470785999,GB20IADZ60436101352169,TIAOGBCH
0000003623,US,77820528,4449376941,FR2117878509778791236812721,KMENDEYBKM6
0000004626,JP,41038345,2541157496,GB90PAEZ85607005403579,HJTCGBCZ
0000004325,CA,88850896,2375751465,GB97UARM11680997488276,WKNNGBSY
0000003495,BR,14610572,6705947199,GB29DXVR37784596775860,BXAMGBD0
0000004184,MX,48312847,9109516853,FR6735319263327091234287991,AEXEGBW4BHL
0000004273,KR,82171255,1780401666,FR1760931160834155120231765,XHMPGBO2
0000003322,MX,28640112,0276321235,GB02KWZB39032945695181,GCBDDEPK
0000003200,CH,55693224,0421826173,FR5966892653161479404535706,TSMNGBS5GR3
0000003771,IN,62251299,8671748354,GB41ETIE08036395755605,MZLXGBJ9UT1
0000004544,CN,29241720,0935891871,GB97SCSK86360280121733,FZCCGBK8SA5
0000004436,FR,54125923,2923776355,FR7696742462557413822541620,XQSJDECOK9B
0000004615,CA,75467737,4726602068,FR1403357027435543743905929,XBWNGBFI
0000004122,CH,52317611,5913465160,FR5822980753224153043797069,PFMPGB9ACK5
0000003763,NL,21947309,7559322705,DE76073430547270885918,HCSXGB6BUNC
0000003578,BR,71399263,1188765749,DE08359611311850509065,GOQQGBZ1
0000003515,IT,84217794,7578529577,GB91JSYP40766161030375,MVQDGBEK
0000004414,AU,54278933,1759482006,GB06ATWC76981630312407,XJSDGBEHROJ
0000004866,IN,74313758,9968681097,GB47RKWA49926115933449,ODAMGBM67QL
0000003117,MX,64745782,0134690636,FR8326088322837975218337757,USWUGBFILDN
0000004897,CH,80042478,7561386409,FR0437716263843382644019910,PCJYGBK583C
0000003691,US,34738858,4574225655,FR1838418226182193561650074,XXSYDEEA3G9
0000004408,AU,76616685,1069669571,GB54DAYS18806892127579,AHZGGBG7OTQ
0000004601,US,75012303,8607359987,GB56UKRB41859406133716,XWYADE27
0000004043,PL,38451859,1689252757,DE09416881803436023093,KIMIGB8V
0000004618,CN,43979104,9727908890,GB85AXWM63568358336694,GLWWDE1JZZK
0000004498,PL,59147734,7315593385,DE55041659327766344149,GKGMFRTC337
0000003112,GB,05927165,8975593085,FR5238498005924153516449079,HDSFGBH1FE2
0000004142,CH,92787456,1130220853,FR8015466885186940322662437,DGHOGBFK
0000003430,ES,94707070,7306587374,GB95BZGR52020764500701,LGAQDEIH29Z
0000004793,AT,60274206,6005026090,GB95QCIH17756184994383,HKWZGBKH6YW
0000003190,GB,72176476,3304711425,FR2365410689648834144691067,VNKQGB5DLY5
0000003360,BR,48526370,9426454937,GB59HNMW98579054162034,MVUDDE3O
0000004525,KR,79595976,1685462393,GB62FWXT53362683928962,JRIJGBTZ
0000003550,KR,59237323,8720668269,GB12ANPG55314262576415,TJZYGBJLII1
0000003174,FR,40178014,9440813154,GB04LCWN59061688612891,XLEFDEOHQVA
0000003743,DE,96304932,7074951404,FR3735870903872078959207183,JYJWFR4D
0000004642,FR,87908966,7565185202,GB90DKVS97989618989760,QUQHFRBP
0000003841,CA,37648091,5540119166,GB19OHYQ27088522019706,MLVUGBNN
0000004653,US,48318245,1271470425,DE19132640905394385588,BBBTGB4N
0000004506,JP,81752557,2785839053,FR7924470413114015852472857,IYTVDELY5RR
0000003166,DE,50040322,4857159525,GB52FPZM96872540988491,WFLHFR89DLX
0000004300,NL,31390871,5109974455,GB29SEVK00450276108033,VGPLGBUTTGM
0000003785,PL,19388601,2469574207,GB46TBUE31003496925765,ZGAFGB16
0000004685,US,40328714,3981787780,GB75VXFC46011173473355,KATJFRJRIOO
0000004134,IN,98014893,2225067928,GB35LMXI58902005344687,ZGHDGBNY
0000004577,CA,32631559,8020266577,GB21GIBT76592627704977,TEPMGBTXLD1
0000003093,US,39197339,9406259095,DE23667848027838605003,RHGQDEDU0SN
0000003242,NL,84014111,1268027644,DE86555703288860027310,IKOEGB14
0000003627,DE,91348804,7335095033,FR9263034708843247172938307,VDYMGBMU
0000003377,JP,18743464,6924749823,GB30VJAP91753807821637,ABPGFRB1OL2
0000003930,AT,30657131,5824960678,GB50SHYW36532571419545,EVRDGB3R
0000003308,CH,63471963,1443831069,GB30SOZS87760400492899,WHLDGBMX6H6
0000003921,BE,92180404,7245142311,GB25ARVW38268928461261,JVZCFRN7
0000004732,AU,92682462,9278471546,GB63TZIA16193001578854,RYOHGBIIRBE
0000003952,US,66723277,9806470904,GB15YRHS59861533339836,OMIYDEO01RM
0000004028,IT,58927608,6041707692,FR4890137107243823393245353,HAMKGBONL0M
0000004177,GB,69791454,0731629625,DE95790914825456306163,DGGMGBA6
0000004079,BR,89348157,1517571145,DE71814396240418074620,EIWWDETI5E8
0000003573,US,80404478,2742100368,GB93LMCH65439196382102,ZDRVGBU6
0000003716,PL,33808818,6183973962,GB68AUAW74601550055280,CLWYGBWTYWN
0000003530,BE,30547825,4558011980,GB63WOWP80541165880434,OUHQDESNARX
0000003753,KR,45033224,3772062570,DE92067154910329709128,GRDGGBEA4K9
0000004475,BR,93634869,6616796538,GB06EKBA00527828594964,GFQWGBI43ZA
0000004502,MX,08228921,7504414928,GB51UQZY02128064282346,MFPZGB817II
0000004413,CA,72796669,5206475343,GB26OLSC99309620296705,AFBIGBEK
0000004983,AT,46168086,1619262395,GB44PYNB45110152351954,MEXNFR3GAOG
0000003555,CA,79849451,2917686320,GB78KGHZ67739289281119,ABFSFRWO
0000004847,BE,89074908,9059790190,DE25200995405108807947,BBCEGBJR
0000003597,IT,80154783,7207968984,GB11QKOE14605789051555,MFYXFR7S
0000003333,GB,23166064,2319682578,DE34677698113615043525,ZEQHGBCK
0000003021,AT,56270037,0096115252,FR1677144263611499984803525,EANKGBWGZU0
0000004878,IN,95951116,6480583824,GB43UOQQ55534485798932,YQLIGB34BE5
0000003743,DE,59601587,5082139760,GB52FLAD25950561453825,MQEZDEVJK0S
0000004251,IN,81324279,0239947132,GB76RDCZ92380070564452,RGMZGB9A
0000003425,FR,57382390,4962477630,DE22980758989201681098,ERDWGB6U
0000004236,US,19791081,6064723507,DE07281457262411236604,BCWUGBO8UU5
0000003435,SE,24704989,9853323712,GB93LRAN66727973150337,TFCGGBRT
0000004450,AT,13463632,0661310899,GB58JNLV25215134944903,CWMOGB29
0000003376,IN,24770621,0411237229,GB43PKSH33351105436087,NQBTDEGC
0000003052,NL,42029526,3491884231,GB89UFFB74874106260628,UMLXGB2M3UI
0000003454,FR,76966009,6717875601,GB75JZOC57904921813976,UAUBGBJL
0000003965,SE,98160975,3817785993,DE53615348709209387560,QHETDEAL
0000004837,AU,25717887,2350707750,DE53523813458456677708,LTSODE6Y
0000003916,GB,51993770,5089457092,GB86NUKT82178024230431,RJFVGBRW
0000004452,FR,44479317,0489529094,GB44DVRO85825225347159,OMQZFR2S
0000004131,BE,62499323,5080509743,GB67CMPK17231564071301,ZDVSGB1W
0000003896,PL,97817637,9476325632,FR6828840637825986611037111,AFFEFRZ6
0000003008,MX,30070392,1664163159,FR1617069404786621631978148,CBZTFR0XMMJ
0000004867,BR,34581334,0973595653,GB25KSAW49785686627078,NDPNDEXJRAB
0000003490,CH,13747837,3094271955,DE05632954507413655151,NVCAGB77E12
0000003524,US,28470956,6717833163,GB94ZNEC37343641059192,NATPDEKVPH3
0000004420,CH,52477212,2517620469,GB68HJLY02890917081214,QJOZGBAEJTM
0000003628,IT,38302643,3157435847,GB64SSPT28064541841516,XILYGB7V
0000003973,CN,00174139,6148500414,GB32OBRO28817188206488,GKWXGBLU3F2
0000003462,CN,05468046,4551644219,GB09GAXY85997993100890,CVFQGB7JP38
0000004679,SE,29495989,5899639312,GB03NWMX12510796172321,ZUGMGBVODVN
0000004983,SE,32784410,1317897258,GB78ALUR26831709668535,GRYYGBC1
0000003992,BR,50070110,2499583795,DE30078397517055973372,JFGWDERUVHN
0000003641,CH,52737491,1959235973,GB96QTBI71684052101914,AWWPGBKW
0000004457,KR,92715788,2824493372,FR3536733160419369169044382,UIWIFRJJLAF
0000003406,AU,49343963,3636851320,GB29UWWD69745001537136,ADZOGBY0WU5
0000004405,CN,25215184,0500151603,GB61GQVO11233700043845,NRMXGBVAA6C
0000004129,ES,01599144,9759243988,GB87GWMV77171558679858,PMNHGBAO
0000004531,CA,64631690,1697935997,GB44HXMF58980879220168,CJWYGBR4KOM
0000004655,BE,03501903,4899384882,DE77619274214617082667,TBKIGB0N7R6
0000003339,CA,45565932,4977105534,DE56203560663806695656,QIZJFRHAFXD
0000003815,DE,17509576,8584997718,GB68SGUT76110618131163,LVWBGBMZTRH
0000003002,IN,75106047,9495940594,DE93341923812138597755,RMEOFRQL
0000003582,BR,70815933,2869532320,GB61JPJX47171278567262,AKICGBXN17S
0000004968,US,79103888,1719899170,GB18QJSE39596754574295,OVUCGBXB4B7
0000004524,IN,34967947,4627746523,DE90208926381506025198,VFRKDEN4
0000004448,AU,37253718,5342412138,FR7623995297946110303952895,NBJVFRB7N3K
0000003562,KR,15771541,1132509226,DE49859792719451864976,AIYBFRFJ
0000004944,JP,43344314,5259490105,FR4344537081398509821537633,PVQCGBK0
0000004945,US,87200852,7062366030,GB29MDKS62759865410855,ISREGB6N
